,Year,Month,State,Basin,Field,Well,Environment,Installation,Oil (m³),Condensate oil (m³),Associated petroleum gas (Mm³),Non-associated petroleum gas (Mm³),Water (m³),Gas injection (Mm³),Secondary recovery water injection (m³),Wastewater injection (m³),CO2 injection (Mm³),Nitrogen injection (Mm³),Steam injection (t),Polymer injection (m³),Others fluids injection (m³)
144981,2019,3,SP,Santos,LULA,8-LL-65D-RJS,Sea,FPSO CIDADE DE MANGARATIBA,Nan,Nan,Nan,Nan,Nan,Nan,212886.34,Nan,Nan,Nan,Nan,Nan,Nan
144982,2019,3,SP,Santos,LULA,8-LL-71D-RJS,Sea,Petrobras 66 (P-66),Nan,Nan,Nan,Nan,Nan,73005.102,Nan,Nan,7686.04115,Nan,Nan,Nan,Nan
144983,2019,3,SP,Santos,LULA,8-LL-74-RJS,Sea,Petrobras 66 (P-66),Nan,Nan,Nan,Nan,Nan,62.939,Nan,Nan,10.45414,Nan,Nan,Nan,Nan
144984,2019,3,SP,Santos,LULA,8-LL-75-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,Nan,Nan,Nan,Nan,Nan,Nan,81818.52,Nan,Nan,Nan,Nan,Nan,Nan
144985,2019,3,SP,Santos,LULA,8-LL-77D-RJS,Sea,Petrobras 69,Nan,Nan,Nan,Nan,Nan,53121.83731,Nan,Nan,6470.87785,Nan,Nan,Nan,Nan
144986,2019,3,SP,Santos,LULA,8-LL-78D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,174790.54,Nan,Nan,Nan,Nan,Nan,Nan
144987,2019,3,SP,Santos,LULA,8-LL-81D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,129698.046,Nan,39476.86987,Nan,2791.943,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
144988,2019,3,SP,Santos,LULA,8-LL-86D-RJS,Sea,FPSO CIDADE DE MARICÁ,Nan,Nan,Nan,Nan,Nan,Nan,200083.07,Nan,Nan,Nan,Nan,Nan,Nan
144989,2019,3,SP,Santos,LULA,8-LL-87D-RJS,Sea,FPSO CIDADE DE MARICÁ,126631.32,Nan,26609.37825,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
144990,2019,3,SP,Santos,LULA,8-LL-88D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,266636.97,Nan,Nan,Nan,Nan,Nan,Nan
144991,2019,3,SP,Santos,LULA,8-LL-89-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,98135.49,Nan,Nan,Nan,Nan,Nan,Nan
144992,2019,3,SP,Santos,LULA,8-LL-9-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,Nan,Nan,Nan,Nan,Nan,118.296,35784.5,Nan,47.61767,Nan,Nan,Nan,Nan
144993,2019,3,SP,Santos,LULA,8-LL-92-RJS,Sea,Petrobras 66 (P-66),Nan,Nan,Nan,Nan,Nan,Nan,138387.82,Nan,Nan,Nan,Nan,Nan,Nan
144994,2019,3,SP,Santos,LULA,8-LL-93D-RJS,Sea,Petrobras 66 (P-66),Nan,Nan,Nan,Nan,Nan,Nan,169384.01,Nan,Nan,Nan,Nan,Nan,Nan
144995,2019,3,SP,Santos,LULA,8-LL-94D-RJS,Sea,FPSO CIDADE DE MARICÁ,Nan,Nan,Nan,Nan,Nan,Nan,172471.6,Nan,Nan,Nan,Nan,Nan,Nan
144996,2019,3,SP,Santos,LULA,8-LL-98D-RJS,Sea,FPSO CIDADE DE SAQUAREMA,Nan,Nan,Nan,Nan,Nan,Nan,141186.37,Nan,Nan,Nan,Nan,Nan,Nan
144997,2019,3,SP,Santos,LULA,9-BRSA-716-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,4.223,Nan,1.70772,Nan,2.001,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
144998,2019,3,SP,Santos,LULA,9-BRSA-808-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,Nan,Nan,Nan,Nan,Nan,24578.502,Nan,Nan,6117.24138,Nan,Nan,Nan,Nan
144999,2019,3,SP,Santos,LULA,9-BRSA-908D-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,42584.523,Nan,26811.3537,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145000,2019,3,SP,Santos,LULA,9-LL-12D-RJS,Sea,FPSO CIDADE DE MARICÁ,150632.834,Nan,32645.34404,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145001,2019,3,SP,Santos,LULA,9-LL-19-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145002,2019,3,SP,Santos,LULA,9-LL-1D-RJS,Sea,FPSO CIDADE DE ANGRA DOS REIS,Nan,Nan,Nan,Nan,Nan,Nan,57669.23,Nan,Nan,Nan,Nan,Nan,Nan
145003,2019,3,SP,Santos,LULA,9-LL-2-RJS,Sea,FPSO CIDADE DE MANGARATIBA,117133.537,Nan,46754.495,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145004,2019,3,SP,Santos,LULA,9-LL-20D-RJS,Sea,FPSO CIDADE DE ITAGUAÍ,146584.21,Nan,45734.88791,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145005,2019,3,SP,Santos,LULA,9-LL-6A-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145006,2019,3,SP,Santos,LULA,9-LL-7-RJS,Sea,FPSO CIDADE DE SAQUAREMA,120747.584,Nan,29083.56399,Nan,318.405,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145007,2019,3,SP,Santos,MERO,3-BRSA-1305A-RJS,Sea,FPSO PIONEIRO DE LIBRA,154368.61907,Nan,65250.95122,Nan,412.26813,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145008,2019,3,SP,Santos,MERO,3-BRSA-1350-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145009,2019,3,SP,Santos,MERO,3-BRSA-1356D-RJS,Sea,FPSO PIONEIRO DE LIBRA,Nan,Nan,Nan,Nan,Nan,55975.77015,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145010,2019,3,SP,Santos,OESTE DE ATAPU,3-BRSA-1243-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145011,2019,3,SP,Santos,SUL DE LULA,4-BRSA-1047-RJS,Sea,Petrobras 69,115222.615,Nan,23647.86522,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145012,2019,3,SP,Santos,SUL DE LULA,8-SLL-1D-RJS,Sea,Petrobras 69,Nan,Nan,Nan,Nan,Nan,0.07668,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145013,2019,3,SP,Santos,SURURU,8-SRR-1A-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145014,2019,3,SP,Santos,SURURU,9-BRSA-1212-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145015,2019,3,SP,Santos,SÉPIA,1-BRSA-976-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145016,2019,3,SP,Santos,SÉPIA,3-BRSA-1201-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145017,2019,3,SP,Santos,SÉPIA,9-BRSA-1254-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145018,2019,3,SP,Santos,SÉPIA,9-SEP-1-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145019,2019,3,SP,Santos,TAMBAÚ,7-TBU-7HP-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145020,2019,3,SP,Santos,TAMBAÚ,9-TBU-2HA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,180.58,Nan,4291.85446,50.796,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145021,2019,3,SP,Santos,URUGUÁ,7-URG-10HP-RJS,Sea,FPSO CIDADE DE SANTOS,5175.896,Nan,916.07579,Nan,2693.271,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145022,2019,3,SP,Santos,URUGUÁ,7-URG-12HP-RJS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145023,2019,3,SP,Santos,URUGUÁ,7-URG-14HP-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,834.766,Nan,7549.80054,309.424,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145024,2019,3,SP,Santos,URUGUÁ,7-URG-16HPA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,787.702,Nan,21451.49913,154.047,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145025,2019,3,SP,Santos,URUGUÁ,7-URG-17DA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,850.946,Nan,20065.16667,130.953,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145026,2019,3,SP,Santos,URUGUÁ,7-URG-19D-RJS,Sea,FPSO CIDADE DE SANTOS,19566.431,Nan,2696.56852,Nan,9990.904,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145027,2019,3,SP,Santos,URUGUÁ,7-URG-6HP-RJS,Sea,FPSO CIDADE DE SANTOS,6633.481,Nan,1001.85852,Nan,8343.873,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145028,2019,3,SP,Santos,URUGUÁ,7-URG-8HP-RJS,Sea,FPSO CIDADE DE SANTOS,1984.778,Nan,253.10983,Nan,1867.692,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145029,2019,3,SP,Santos,URUGUÁ,8-URG-20H-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,Nan,Nan,Nan,Nan,Nan,37311,Nan,Nan,Nan,Nan,Nan,Nan
145030,2019,3,SP,Santos,URUGUÁ,8-URG-22HPA-RJS,Sea,FPSO CIDADE DE SANTOS,Nan,Nan,Nan,Nan,Nan,Nan,55739,Nan,Nan,Nan,Nan,Nan,Nan
145127,2019,3,SP,Santos,BAÚNA,1-BRSA-607-SPS,Sea,FPSO CIDADE DE ITAJAÍ,19006.517,Nan,863.9947,Nan,14338.249,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145128,2019,3,SP,Santos,BAÚNA,3-BRSA-1024-SPS,Sea,FPSO CIDADE DE ITAJAÍ,32864.727,Nan,1027.85742,Nan,8216.189,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145129,2019,3,SP,Santos,BAÚNA,3-BRSA-694-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,73220.41,Nan,Nan,Nan,Nan,Nan,Nan
145130,2019,3,SP,Santos,BAÚNA,7-BAN-1-SPS,Sea,FPSO CIDADE DE ITAJAÍ,17964.636,Nan,1013.75113,Nan,24404.782,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145131,2019,3,SP,Santos,BAÚNA,7-BAN-2-SPS,Sea,FPSO CIDADE DE ITAJAÍ,3346.662,Nan,161.24319,Nan,33429.85,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145132,2019,3,SP,Santos,BAÚNA,7-PRA-2-SPS,Sea,FPSO CIDADE DE ITAJAÍ,9301.795,Nan,376.94053,Nan,18631.527,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145133,2019,3,SP,Santos,BAÚNA,8-BAN-3-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,17262.4,Nan,Nan,Nan,Nan,Nan,Nan
145134,2019,3,SP,Santos,BAÚNA,9-BRSA-1016-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,914.579,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145135,2019,3,SP,Santos,BAÚNA,9-BRSA-974D-SPS,Sea,FPSO CIDADE DE ITAJAÍ,Nan,Nan,Nan,Nan,Nan,Nan,31098.92,Nan,Nan,Nan,Nan,Nan,Nan
145136,2019,3,SP,Santos,BAÚNA,9-BRSA-999-SPS,Sea,FPSO CIDADE DE ITAJAÍ,21248.153,Nan,1160.47821,Nan,16627.341,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145137,2019,3,SP,Santos,LAGOSTA,7-LAG-1HA-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2275.151,Nan,10847.5453,257.215,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145138,2019,3,SP,Santos,LAPA,3-BRSA-1101-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145139,2019,3,SP,Santos,LAPA,3-BRSA-861-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,48438.93,Nan,10088.85364,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145140,2019,3,SP,Santos,LAPA,7-LPA-1D-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145141,2019,3,SP,Santos,LAPA,8-LPA-2D-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,62670.83,Nan,15319.53497,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145142,2019,3,SP,Santos,LAPA,8-LPA-3-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,25372.41093,Nan,Nan,9651.66512,Nan,Nan,Nan,Nan
145143,2019,3,SP,Santos,LAPA,9-BRSA-1192-SPS,Sea,FPSO CIDADE DE CARAGUATATUBA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145144,2019,3,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145145,2019,3,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145146,2019,3,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,4.389,Nan,55.3917,1.365,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145147,2019,3,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145148,2019,3,SP,Santos,MEXILHÃO,7-MXL-11HP-SPS,Sea,Plataforma de Mexilhão,Nan,2880.027,Nan,20434.61131,265.546,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145149,2019,3,SP,Santos,MEXILHÃO,7-MXL-13H-SPS,Sea,Plataforma de Mexilhão,Nan,1754.697,Nan,13776.95756,485.948,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145150,2019,3,SP,Santos,MEXILHÃO,7-MXL-17HPA-SPS,Sea,Plataforma de Mexilhão,Nan,5760.404,Nan,55356.41511,1059.39,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145151,2019,3,SP,Santos,MEXILHÃO,7-MXL-18HA-SPS,Sea,Plataforma de Mexilhão,Nan,6582.69,Nan,57797.95826,785.411,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145152,2019,3,SP,Santos,MEXILHÃO,7-MXL-7HP-SPS,Sea,Plataforma de Mexilhão,Nan,2166.775,Nan,17551.90196,426.695,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145153,2019,3,SP,Santos,MEXILHÃO,7-MXL-9HP-SPS,Sea,Plataforma de Mexilhão,Nan,3304.438,Nan,24750.80892,504.978,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145154,2019,3,SP,Santos,MEXILHÃO,9-MXL-2HP-SPS,Sea,Plataforma de Mexilhão,Nan,2580.329,Nan,19629.84073,246.645,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145155,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,296.02795,Nan,81.0699,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145156,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,8.55979,Nan,Nan,3.53054,Nan,Nan,Nan,Nan
145157,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,376.02751,Nan,83.11234,Nan,2.03285,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145158,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-14D-SPS,Sea,FPSO CIDADE DE ILHA BELA,317.29819,Nan,110.35094,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145159,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-15D-SPS,Sea,FPSO CIDADE DE ILHA BELA,0.00172,Nan,0.00031,Nan,0.00012,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145160,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-16D-SPS,Sea,FPSO CIDADE DE ILHA BELA,115.79381,Nan,33.59898,Nan,7.41151,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145161,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-17-SPS,Sea,FPSO CIDADE DE ILHA BELA,405.74929,Nan,97.602,Nan,0.2387,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145162,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-2D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,348.7241,Nan,77.55549,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145163,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-3-SPS,Sea,FPSO CIDADE DE SÃO PAULO,164.47594,Nan,80.38825,Nan,0.14907,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145164,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-4D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,306.38811,Nan,68.59141,Nan,7.22873,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145165,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-5-SPS,Sea,FPSO CIDADE DE SÃO PAULO,30.90211,Nan,10.90759,Nan,1.12429,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145166,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-6-SPS,Sea,FPSO CIDADE DE ILHA BELA,162.76799,Nan,33.54428,Nan,38.84387,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145167,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-7D-SPS,Sea,FPSO CIDADE DE ILHA BELA,280.4429,Nan,62.997,Nan,32.37794,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145168,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,7-SPH-8-SPS,Sea,FPSO CIDADE DE ILHA BELA,288.36287,Nan,65.22079,Nan,2.09123,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145169,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-10-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,533.87241,Nan,Nan,Nan,Nan,Nan,Nan
145170,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-11-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,332.77353,Nan,Nan,Nan,Nan,Nan,Nan
145171,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-12DA-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,581.88367,Nan,Nan,Nan,Nan,Nan,Nan
145172,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-13-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,114.29408,Nan,Nan,27.64161,Nan,Nan,Nan,Nan
145173,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-19D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,544.12299,Nan,Nan,Nan,Nan,Nan,Nan
145174,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-21D-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,490.12257,Nan,Nan,Nan,Nan,Nan,Nan
145175,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-23-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,626.73634,Nan,Nan,Nan,Nan,Nan,Nan
145176,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-24D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,315.35349,Nan,Nan,Nan,Nan,Nan,Nan
145177,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,8-SPH-9-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,80.08689,Nan,Nan,19.85483,Nan,Nan,Nan,Nan
145178,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-1037-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,476.17856,Nan,Nan,Nan,Nan,Nan,Nan
145179,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-1043-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,142.35941,Nan,Nan,36.30371,Nan,Nan,Nan,Nan
145180,2019,3,SP,Santos,NORDESTE DE SAPINHOÁ,9-BRSA-928-SPS,Sea,FPSO CIDADE DE SÃO PAULO,285.97942,Nan,67.86189,Nan,27.53929,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145181,2019,3,SP,Santos,NOROESTE DE SAPINHOA,3-BRSA-788-SPS,Sea,FPSO CIDADE DE ILHA BELA,1422.73709,Nan,389.63105,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145182,2019,3,SP,Santos,NOROESTE DE SAPINHOA,3-BRSA-923A-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,41.13945,Nan,Nan,16.96844,Nan,Nan,Nan,Nan
145183,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-1-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1807.22173,Nan,399.44704,Nan,9.77255,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145184,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-14D-SPS,Sea,FPSO CIDADE DE ILHA BELA,1524.96421,Nan,530.35814,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145185,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-15D-SPS,Sea,FPSO CIDADE DE ILHA BELA,0.0085,Nan,0.00174,Nan,0.00071,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145186,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-16D-SPS,Sea,FPSO CIDADE DE ILHA BELA,556.51679,Nan,161.48141,Nan,35.62216,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145187,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-17-SPS,Sea,FPSO CIDADE DE ILHA BELA,1950.06736,Nan,469.08565,Nan,1.14917,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145188,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-2D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1675.99947,Nan,372.74079,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145189,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-3-SPS,Sea,FPSO CIDADE DE SÃO PAULO,790.48725,Nan,386.35474,Nan,0.71859,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145190,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-4D-SPS,Sea,FPSO CIDADE DE SÃO PAULO,1472.52952,Nan,329.65826,Nan,34.74417,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145191,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-5-SPS,Sea,FPSO CIDADE DE SÃO PAULO,148.51845,Nan,52.42311,Nan,5.40383,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145192,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-6-SPS,Sea,FPSO CIDADE DE ILHA BELA,782.27876,Nan,161.219,Nan,186.68909,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145193,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-7D-SPS,Sea,FPSO CIDADE DE ILHA BELA,1347.83451,Nan,302.77115,Nan,155.61311,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145194,2019,3,SP,Santos,NOROESTE DE SAPINHOA,7-SPH-8-SPS,Sea,FPSO CIDADE DE ILHA BELA,1385.8983,Nan,313.45854,Nan,10.05286,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
145195,2019,3,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-10-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,Nan,2565.83768,Nan,Nan,Nan,Nan,Nan,Nan
145196,2019,3,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-11-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,1599.33987,Nan,Nan,Nan,Nan,Nan,Nan
145197,2019,3,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-12DA-SPS,Sea,FPSO CIDADE DE SÃO PAULO,Nan,Nan,Nan,Nan,Nan,Nan,2796.58411,Nan,Nan,Nan,Nan,Nan,Nan
145198,2019,3,SP,Santos,NOROESTE DE SAPINHOA,8-SPH-13-SPS,Sea,FPSO CIDADE DE ILHA BELA,Nan,Nan,Nan,Nan,Nan,549.30824,Nan,Nan,132.84885,Nan,Nan,Nan,Nan
